"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1960647178650837076","Wed Aug 27 10:14:49 +0000 2025","18439","Demo Bubarkan @DPR_RI mendunia Gak malu kelen para wakil rakyat. Yg ktnya wakil tp justru bikin ancur Indonesia..... https://t.co/roVbK0pSDG","1960647178650837076","https://pbs.twimg.com/ext_tw_video_thumb/1960647138104500225/pu/img/VjiHUab6p0q8ynyq.jpg","","in","","310","123","8621","https://x.com/undefined/status/1960647178650837076","929287558281830400",
"1962235226241065065","Sun Aug 31 19:29:20 +0000 2025","43","Lalu di 25 Agustus ada Demo Revolusi Rakyat Indonesia di depan Gedung DPR dengan atribut khas mereka bendera One piece. Alibinya Ferry kelompok mereka batal datang demo tapi entah lupa kemudian dia bilang sendiri kalau datang di ikutan demo di 25 Agustus. Lanjut https://t.co/0v7iXUpMSj","1962236281917935948","https://pbs.twimg.com/media/GztDdT3a4AAMjrY.jpg","tekarok007","in","","1","7","11","https://x.com/undefined/status/1962236281917935948","1184695438365974528",
"1961601626021736898","Sat Aug 30 01:27:27 +0000 2025","278","#PolisiDanPendemoAdalahKorban Mrk para anggota DPR itu yg menjadi pemicu demo eh sekarang mrk pula yg menunggangi demo dan melakukan pengalihan isu. Tetap fokus pd tuntutan awal utk membatalkan kenaikan tunjangan para anggota DPR bila perlu hilangkan tunjangan aneh2 itu! https://t.co/S4LpQ1HFC0","1961601626021736898","https://pbs.twimg.com/media/GzkCO-paAAAjpOF.jpg","","in","","2","35","123","https://x.com/undefined/status/1961601626021736898","869327120",
"1959918930312737257","Mon Aug 25 10:01:01 +0000 2025","1348","Setuju sama ibu ini bubarkan DPR yang menyiksa rakyat demo di gedung DPR RI dipenuhi rakyat yg ingin menyampaikan aspirasinya jangan tertipu pengalihan isu masalaha arhan dan Azizah salsha y we focus demo tegakkan demokrasi https://t.co/qJxxGGOSqO","1959918930312737257","https://pbs.twimg.com/amplify_video_thumb/1959918745994055680/img/NKdu9FMw7YjCvW_s.jpg","","in","","4","28","251","https://x.com/undefined/status/1959918930312737257","1219640316526907393",
"1962069382986924516","Sun Aug 31 08:26:09 +0000 2025","211","Demo DPR akumulasi kekecewaan rakyat dari era Jokowi.. https://t.co/AtB8ohf5vf","1962069382986924516","https://pbs.twimg.com/ext_tw_video_thumb/1962069156108607488/pu/img/WElxN714piAUnEUP.jpg","","in","","1","2","61","https://x.com/undefined/status/1962069382986924516","1826886526657318912",
"1959835660417978406","Mon Aug 25 04:30:08 +0000 2025","661","Pengemudi ojek online (ojol) yang mengikuti demo 25 Agustus 2025 meminta para anggota DPR RI memperhatikan nasib rakyat dibandingkan kepentingan peribadinya sendiri. Baca selengkapnya https://t.co/Qde67LAKmJ ~LL #Demo #DPR https://t.co/RTL6GKxHWp","1959835660417978406","https://pbs.twimg.com/media/GzK8GWKagAAGDi3.jpg","","in","","5","7","176","https://x.com/undefined/status/1959835660417978406","23343960",
"1961012895900442679","Thu Aug 28 10:28:02 +0000 2025","792","Demo Buruh 28/8/2025 gedung DPR 'kosong'. Situasi sore ini: https://t.co/YpKWWJdnm9","1961012895900442679","https://pbs.twimg.com/media/GzbqsSkbwAAVZ9X.jpg","","in","","12","15","244","https://x.com/undefined/status/1961012895900442679","46523425",
"1959941061595333068","Mon Aug 25 11:28:57 +0000 2025","820","DARI SISI LAIN DEMO 25/8/2025 DEPAN DPR... MASSA AKSI MELAMPIASKAN KEKECEWAAN DAN KEMARAHAN PADA MOBIL YANG DIDUGA ANGGOTA DPR...‼️ #DesakPrabowoBubarkanDPR #DesakPrabowoBubarkanDPR 🆘🆗 https://t.co/Z9MPBan6ez","1959941061595333068","https://pbs.twimg.com/ext_tw_video_thumb/1959940939805507584/pu/img/0QmKrvIClmtHKOkW.jpg","","in","","14","81","310","https://x.com/undefined/status/1959941061595333068","1630749805734678529",
"1960973497838264554","Thu Aug 28 07:51:29 +0000 2025","2539","Hari ini mahasiswa melakukan aksi demo lagi didepan gedung DPR RI Mereka melakukan aksi damai dan tertib . Harusnya pejabat negara menemui mereka dnger aspirasi rakyat . Mereka uda melakukan aksi demokrasi tertib . Mana kata puan pintu DPR terbuka lebar ? Masih dikunci https://t.co/m3YNacxWO3","1960973497838264554","https://pbs.twimg.com/amplify_video_thumb/1960973187191332866/img/pQcSnMvnCChw8V6S.jpg","","in","","17","41","562","https://x.com/undefined/status/1960973497838264554","1219640316526907393",
"1960158132639875253","Tue Aug 26 01:51:31 +0000 2025","550","BUBARKAN DPR HANYA PENYIKSA RAKYAT... IKUTI AKSI DEMO DI DEPAN GEDUNG DPR RI IBU-IBU INI SECARA TEGAS MEMBERIKAN SINDIRAN DPR ITU DEWAN PENYIKSA RAKYAT...‼️ #DesakPrabowoBubarkanDPR #DesakPrabowoBubarkanDPR 🆘🆗 https://t.co/6dnPvvwU2F","1960158132639875253","https://pbs.twimg.com/ext_tw_video_thumb/1960158104072675328/pu/img/xbls-Tq6AChIuHdJ.jpg","","in","","6","20","216","https://x.com/undefined/status/1960158132639875253","1630749805734678529",
"1960584747031388430","Wed Aug 27 06:06:44 +0000 2025","2431","Mendunia demo di Gedung DPR RI tanggal 25 Agustus 2025. https://t.co/FlY3ypA8hU","1960584747031388430","https://pbs.twimg.com/ext_tw_video_thumb/1960584617410617349/pu/img/9Cg2saijHX7NsJ-7.jpg","","in","","11","11","636","https://x.com/undefined/status/1960584747031388430","1729354223614304256",
"1961813703839633437","Sat Aug 30 15:30:10 +0000 2025","240","Kayaknya Bakalan Ramei lagi nih. . .!! masa Demo udah mulai berkumpul memadati jalan di depan Gedung DPRRI Jkt Hari Sabtu malam ini tgl.30 Agst 2025. Kita doakan tidak banyak yg mengalami korban kekerasan. https://t.co/xCCUXJI8tR","1961813703839633437","https://pbs.twimg.com/ext_tw_video_thumb/1961813640786685952/pu/img/pbd4tAvy-MaUTgJv.jpg","","in","","0","7","112","https://x.com/undefined/status/1961813703839633437","1667233216091279363",
"1959881738345201820","Mon Aug 25 07:33:13 +0000 2025","9922","Pokoknya fokus sama demo depan gedung DPR RI masalah cerai ARHAN DAN AZIZAH SALSHA SKIP DLU GA PENTING yg penting damai tanah air tegakkan demokrasi puan maharani kenapa gerbang gedung dpr di di tutup serapat itu rakyat mau menyampaikan ASPIRASI https://t.co/8Mbcfp4do8","1959881738345201820","https://pbs.twimg.com/amplify_video_thumb/1959881719542325248/img/CCfpPPU9nqtHQA2l.jpg","","in","","53","181","1916","https://x.com/undefined/status/1959881738345201820","1219640316526907393",
"1960905133761683617","Thu Aug 28 03:19:50 +0000 2025","1142"," Media Internasional Soroti Demo Menentang Kenaikan Tunjangan DPR di Tengah Ekonomi Sulit Tanggal: Senin ga 25 Agustus 2025 Lokasi: Depan Gedung DPR RI Jakarta https://t.co/qXmpzwn9DE","1960905133761683617","https://pbs.twimg.com/ext_tw_video_thumb/1960904634190716928/pu/img/FcfHzUrHO8w0UYPA.jpg","","in","","16","22","371","https://x.com/undefined/status/1960905133761683617","1484915755678580739",
"1962029525052936237","Sun Aug 31 05:47:46 +0000 2025","333","bisa teman-teman lihat semuanya pada tanggal 29 agustus 2025 kami melaksanakan aksi demo di depan gedung dprd provinsi bengkulu. pada saat ini massa sedang tenang dan TIDAK MELAKUKAN KEANARKISAN APAPUN. tapi apa? kami masih ditembaki gas air mata! sc tertera. https://t.co/QGDfg4Fyzv","1962029525052936237","https://pbs.twimg.com/ext_tw_video_thumb/1962029281552535552/pu/img/aQZ0nGuLPjIHXf9x.jpg","","in","","6","3","172","https://x.com/undefined/status/1962029525052936237","1806599704165388288",
